sessionID,conn_dt,disc_dt,hour,dow,is_weekend,kWh,session_h,charging_h,idle_h,est_util,dyn_tariff,tariff_regime,rev_fixed,rev_dynamic,tariff_chg_pct,demand_resp_pct,adj_kWh
2_39_123_557_2018-08-13 20:13:13.186389,2018-08-13 20:13:13+00:00,2018-08-13 23:19:40+00:00,20,0,0,10.915,3.1075,3.106388888888889,0.0011111111111108407,0.5909447583176397,22.047237915881986,Surge,163.725,240.64560185185186,46.981586105879906,-14.09447583176397,9.376587962962962
2_39_79_383_2018-08-13 20:24:50.557430,2018-08-13 20:24:51+00:00,2018-08-14 00:58:47+00:00,20,0,0,1.964,4.565555555555555,1.0877777777777777,3.4777777777777774,0.5909447583176397,22.047237915881986,Surge,29.46,43.30077526679222,46.981586105879906,-14.09447583176397,1.6871844946641554
2_39_89_439_2018-08-13 20:32:48.706423,2018-08-13 20:32:49+00:00,2018-08-14 00:24:48+00:00,20,0,0,13.902,3.866388888888889,3.3602777777777777,0.5061111111111112,0.5909447583176397,22.047237915881986,Surge,208.53,306.5007015065914,46.981586105879906,-14.09447583176397,11.942585969868171
2_39_90_440_2018-08-13 20:45:05.934425,2018-08-13 20:45:06+00:00,2018-08-14 00:33:36+00:00,20,0,0,13.708,3.808333333333333,3.3505555555555557,0.4577777777777774,0.5909447583176397,22.047237915881986,Surge,205.62,302.22353735091025,46.981586105879906,-14.09447583176397,11.775929252981795
2_39_79_379_2018-08-13 21:45:59.293895,2018-08-13 21:45:59+00:00,2018-08-14 00:33:04+00:00,21,0,0,8.219,2.7847222222222223,2.783611111111111,0.0011111111111112848,0.5804300062774639,21.521500313873194,Surge,123.285,176.88521107972377,43.47666875915463,-13.043000627746387,7.146995778405524
2_39_79_377_2018-08-13 21:49:01.722644,2018-08-13 21:49:02+00:00,2018-08-13 22:39:44+00:00,21,0,0,1.893,0.845,0.8383333333333334,0.006666666666666599,0.5804300062774639,21.521500313873194,Surge,28.395,40.740200094161956,43.47666875915463,-13.043000627746387,1.6460959981167609
2_39_124_22_2018-08-13 21:50:38.016429,2018-08-13 21:50:38+00:00,2018-08-13 23:50:17+00:00,21,0,0,5.725,1.9941666666666666,1.73,0.26416666666666666,0.5804300062774639,21.521500313873194,Surge,85.875,123.21058929692403,43.47666875915463,-13.043000627746387,4.978288214061519
2_39_125_21_2018-08-13 22:40:06.416735,2018-08-13 22:40:06+00:00,2018-08-14 03:23:23+00:00,22,0,0,13.875,4.721388888888889,4.238333333333333,0.48305555555555557,0.5741525423728814,21.20762711864407,Surge,208.125,294.25582627118644,41.384180790960464,-12.415254237288138,12.15238347457627
2_39_129_17_2018-08-13 23:24:01.970333,2018-08-13 23:24:02+00:00,2018-08-14 00:36:17+00:00,23,0,0,3.48,1.2041666666666666,1.2016666666666667,0.0024999999999999467,0.5574387947269304,20.37193973634652,Surge,52.2,70.89435028248589,35.81293157564346,-10.743879472693038,3.106112994350282
2_39_91_437_2018-08-13 23:38:25.007356,2018-08-13 23:38:25+00:00,2018-08-14 00:56:58+00:00,23,0,0,4.177,1.3091666666666666,1.3077777777777777,0.001388888888888884,0.5574387947269304,20.37193973634652,Surge,62.654999999999994,85.0935922787194,35.81293157564346,-10.743879472693038,3.7282281544256115
2_39_79_377_2018-08-13 23:50:00.599171,2018-08-13 23:50:01+00:00,2018-08-14 00:35:12+00:00,23,0,0,1.651,0.7530555555555556,0.7516666666666667,0.001388888888888884,0.5574387947269304,20.37193973634652,Surge,24.765,33.6340725047081,35.81293157564346,-10.743879472693038,1.4736185499058378
2_39_79_381_2018-08-14 00:01:11.075326,2018-08-14 00:01:11+00:00,2018-08-14 13:10:22+00:00,0,1,0,13.274,13.153055555555556,12.5825,0.5705555555555559,0.491368487131199,17.06842435655995,Surge,199.10999999999999,226.5662649089768,13.789495710399677,-4.136848713119903,12.724874701820463
2_39_78_364_2018-08-14 00:14:08.071963,2018-08-14 00:14:08+00:00,2018-08-14 05:54:36+00:00,0,1,0,13.213,5.674444444444444,5.674444444444444,0.0,0.491368487131199,17.06842435655995,Surge,198.195,225.52509102322662,13.789495710399677,-4.136848713119903,12.666398179535467
2_39_79_378_2018-08-14 00:29:05.205425,2018-08-14 00:29:05+00:00,2018-08-14 01:45:52+00:00,0,1,0,3.076,1.2797222222222222,1.0233333333333334,0.2563888888888888,0.491368487131199,17.06842435655995,Surge,46.14,52.502473320778414,13.789495710399677,-4.136848713119903,2.9487505335844317
2_39_92_442_2018-08-14 00:32:18.967149,2018-08-14 00:32:19+00:00,2018-08-14 02:28:10+00:00,0,1,0,10.132,1.9308333333333334,1.9297222222222221,0.0011111111111112848,0.491368487131199,17.06842435655995,Surge,151.98,172.9372755806654,13.789495710399677,-4.136848713119903,9.712854488386691
2_39_78_362_2018-08-14 00:33:07.719492,2018-08-14 00:33:08+00:00,2018-08-14 03:53:19+00:00,0,1,0,11.027,3.336388888888889,3.336388888888889,0.0,0.491368487131199,17.06842435655995,Surge,165.405,188.21351537978657,13.789495710399677,-4.136848713119903,10.570829692404267
2_39_91_441_2018-08-14 00:36:37.455535,2018-08-14 00:36:37+00:00,2018-08-14 01:15:27+00:00,0,1,0,4.104,0.6472222222222223,0.6402777777777777,0.006944444444444531,0.491368487131199,17.06842435655995,Surge,61.56,70.04881355932204,13.789495710399677,-4.136848713119903,3.9342237288135595
2_39_79_380_2018-08-14 00:43:31.824392,2018-08-14 00:43:32+00:00,2018-08-14 01:53:41+00:00,0,1,0,3.797,1.1691666666666667,1.1677777777777778,0.001388888888888884,0.491368487131199,17.06842435655995,Surge,56.955000000000005,64.80880728185814,13.789495710399677,-4.136848713119903,3.6399238543628374
2_39_130_564_2018-08-14 01:00:36.341294,2018-08-14 01:00:36+00:00,2018-08-14 02:12:08+00:00,1,1,0,0.595,1.1922222222222223,0.3186111111111111,0.8736111111111111,0.3888888888888889,15.0,Base,8.924999999999999,8.924999999999999,0.0,-0.0,0.595
2_39_131_30_2018-08-14 01:03:08.619118,2018-08-14 01:03:09+00:00,2018-08-14 02:16:27+00:00,1,1,0,3.999,1.2216666666666667,1.2202777777777778,0.001388888888888884,0.3888888888888889,15.0,Base,59.985,59.985,0.0,-0.0,3.999
2_39_130_31_2018-08-14 01:23:26.255328,2018-08-14 01:23:26+00:00,2018-08-14 03:35:13+00:00,1,1,0,13.789,2.196388888888889,2.193611111111111,0.002777777777777768,0.3888888888888889,15.0,Base,206.835,206.835,0.0,-0.0,13.789
2_39_79_379_2018-08-14 01:44:15.304561,2018-08-14 01:44:15+00:00,2018-08-14 03:31:59+00:00,1,1,0,8.556,1.7955555555555556,1.7941666666666667,0.001388888888888884,0.3888888888888889,15.0,Base,128.33999999999997,128.33999999999997,0.0,-0.0,8.556
2_39_129_17_2018-08-14 01:48:19.769667,2018-08-14 01:48:20+00:00,2018-08-14 03:46:25+00:00,1,1,0,9.572,1.9680555555555554,1.9666666666666666,0.001388888888888884,0.3888888888888889,15.0,Base,143.57999999999998,143.57999999999998,0.0,-0.0,9.572
2_39_79_378_2018-08-14 02:04:24.936451,2018-08-14 02:04:25+00:00,2018-08-14 05:35:32+00:00,2,1,0,13.204,3.518611111111111,2.5225,0.996111111111111,0.29637476459510353,15.0,Base,198.06,198.06,0.0,-0.0,13.204
2_39_78_361_2018-08-14 02:09:58.350132,2018-08-14 02:09:58+00:00,2018-08-14 05:27:38+00:00,2,1,0,19.807,3.2944444444444443,3.292777777777778,0.0016666666666664831,0.29637476459510353,15.0,Base,297.10499999999996,297.10499999999996,0.0,-0.0,19.807
2_39_128_18_2018-08-14 02:16:48.475157,2018-08-14 02:16:48+00:00,2018-08-14 05:13:44+00:00,2,1,0,13.556,2.948888888888889,2.253888888888889,0.6949999999999998,0.29637476459510353,15.0,Base,203.33999999999997,203.33999999999997,0.0,-0.0,13.556
2_39_78_365_2018-08-14 02:18:52.382515,2018-08-14 02:18:52+00:00,2018-08-14 03:28:51+00:00,2,1,0,2.221,1.166388888888889,1.0108333333333333,0.15555555555555567,0.29637476459510353,15.0,Base,33.315,33.315,0.0,-0.0,2.221
2_39_79_376_2018-08-14 02:32:45.599038,2018-08-14 02:32:46+00:00,2018-08-14 05:08:36+00:00,2,1,0,7.256,2.5972222222222223,1.4366666666666668,1.1605555555555556,0.29637476459510353,15.0,Base,108.84,108.84,0.0,-0.0,7.256
2_39_91_437_2018-08-14 02:37:30.841724,2018-08-14 02:37:31+00:00,2018-08-14 13:47:58+00:00,2,1,0,11.752,11.174166666666666,2.0105555555555554,9.163611111111111,0.29637476459510353,15.0,Base,176.28,176.28,0.0,-0.0,11.752
2_39_138_29_2018-08-14 02:57:00.990218,2018-08-14 02:57:01+00:00,2018-08-14 05:12:15+00:00,2,1,0,4.655,2.253888888888889,2.044722222222222,0.20916666666666694,0.29637476459510353,15.0,Base,69.825,69.825,0.0,-0.0,4.655
2_39_79_379_2018-08-14 03:47:32.129683,2018-08-14 03:47:32+00:00,2018-08-14 16:30:59+00:00,3,1,0,6.772,12.724166666666667,2.111388888888889,10.612777777777778,0.23626804770872567,15.0,Base,101.58,101.58,0.0,-0.0,6.772
2_39_78_366_2018-08-14 05:37:22.547538,2018-08-14 05:37:23+00:00,2018-08-14 15:33:40+00:00,5,1,0,13.073,9.938055555555556,2.1358333333333333,7.802222222222222,0.15034526051475205,15.0,Base,196.095,196.095,0.0,-0.0,13.073
2_39_79_380_2018-08-14 06:24:32.192290,2018-08-14 06:24:32+00:00,2018-08-14 09:53:15+00:00,6,1,0,1.794,3.4786111111111113,0.7277777777777777,2.7508333333333335,0.11260200878844946,14.075251098556183,Discount,26.91,25.251000470809792,-6.164992676292111,1.8494978028876332,1.8271799905838042
2_39_129_17_2018-08-14 06:34:44.980106,2018-08-14 06:34:45+00:00,2018-08-14 07:05:17+00:00,6,1,0,3.191,0.5088888888888888,0.5066666666666667,0.0022222222222221255,0.11260200878844946,14.075251098556183,Discount,47.864999999999995,44.91412625549278,-6.164992676292111,1.8494978028876332,3.2500174748901443
2_39_79_383_2018-08-14 06:34:51.920947,2018-08-14 06:34:52+00:00,2018-08-15 02:48:16+00:00,6,1,0,12.725,20.223333333333333,2.1158333333333332,18.107499999999998,0.11260200878844946,14.075251098556183,Discount,190.875,179.10757022912742,-6.164992676292111,1.8494978028876332,12.96034859541745
2_39_78_361_2018-08-14 10:46:03.074517,2018-08-14 10:46:03+00:00,2018-08-14 19:17:49+00:00,10,1,0,12.201,8.529444444444444,3.939722222222222,4.589722222222221,0.0852165725047081,10.652071563088512,Discount,183.01500000000001,129.96592514124293,-28.98618957940992,8.695856873822976,13.26198149717514
2_39_79_378_2018-08-14 14:01:39.330428,2018-08-14 14:01:39+00:00,2018-08-14 18:56:09+00:00,14,1,0,13.193,4.908333333333333,4.752777777777778,0.155555555555555,0.18188951663527936,15.0,Base,197.89499999999998,197.89499999999998,0.0,-0.0,13.193
2_39_139_567_2018-08-14 14:02:18.854728,2018-08-14 14:02:19+00:00,2018-08-14 23:45:48+00:00,14,1,0,13.891,9.724722222222223,9.724722222222223,0.0,0.18188951663527936,15.0,Base,208.365,208.365,0.0,-0.0,13.891
2_39_79_377_2018-08-14 14:26:47.969829,2018-08-14 14:26:48+00:00,2018-08-15 00:01:33+00:00,14,1,0,13.23,9.579166666666667,5.296666666666667,4.282500000000001,0.18188951663527936,15.0,Base,198.45000000000002,198.45000000000002,0.0,-0.0,13.23
2_39_138_29_2018-08-14 14:34:23.911210,2018-08-14 14:34:24+00:00,2018-08-15 01:22:41+00:00,14,1,0,4.801,10.804722222222223,9.897777777777778,0.906944444444445,0.18188951663527936,15.0,Base,72.015,72.015,0.0,-0.0,4.801
2_39_79_381_2018-08-14 14:49:41.430135,2018-08-14 14:49:41+00:00,2018-08-14 23:54:12+00:00,14,1,0,6.446,9.075277777777778,2.5566666666666666,6.518611111111111,0.18188951663527936,15.0,Base,96.69,96.69,0.0,-0.0,6.446
2_39_79_380_2018-08-14 14:50:22.997594,2018-08-14 14:50:23+00:00,2018-08-14 18:40:59+00:00,14,1,0,7.989,3.8433333333333333,3.3427777777777776,0.5005555555555556,0.18188951663527936,15.0,Base,119.835,119.835,0.0,-0.0,7.989
2_39_78_360_2018-08-14 15:04:52.391081,2018-08-14 15:04:52+00:00,2018-08-14 23:23:22+00:00,15,1,0,13.2,8.308333333333334,7.472222222222222,0.8361111111111112,0.36220966729441306,15.0,Base,198.0,198.0,0.0,-0.0,13.2
2_39_78_362_2018-08-14 15:10:09.293127,2018-08-14 15:10:09+00:00,2018-08-14 23:47:51+00:00,15,1,0,3.179,8.628333333333334,8.628333333333334,0.0,0.36220966729441306,15.0,Base,47.684999999999995,47.684999999999995,0.0,-0.0,3.179
2_39_95_27_2018-08-14 15:19:08.891467,2018-08-14 15:19:09+00:00,2018-08-15 01:06:11+00:00,15,1,0,8.011,9.783888888888889,2.9794444444444443,6.804444444444444,0.36220966729441306,15.0,Base,120.16499999999999,120.16499999999999,0.0,-0.0,8.011
2_39_90_26_2018-08-14 15:23:18.138410,2018-08-14 15:23:18+00:00,2018-08-14 16:27:04+00:00,15,1,0,5.41,1.0627777777777778,1.0616666666666668,0.0011111111111110628,0.36220966729441306,15.0,Base,81.15,81.15,0.0,-0.0,5.41
2_39_88_24_2018-08-14 15:24:24.348600,2018-08-14 15:24:24+00:00,2018-08-14 18:17:28+00:00,15,1,0,6.803,2.8844444444444446,1.3988888888888888,1.4855555555555557,0.36220966729441306,15.0,Base,102.045,102.045,0.0,-0.0,6.803
2_39_78_363_2018-08-14 15:25:05.647996,2018-08-14 15:25:06+00:00,2018-08-15 02:06:14+00:00,15,1,0,4.768,10.685555555555556,2.5922222222222224,8.093333333333334,0.36220966729441306,15.0,Base,71.52,71.52,0.0,-0.0,4.768
2_39_91_437_2018-08-14 15:27:00.408178,2018-08-14 15:27:00+00:00,2018-08-14 23:17:28+00:00,15,1,0,13.893,7.841111111111111,6.323611111111111,1.5175,0.36220966729441306,15.0,Base,208.395,208.395,0.0,-0.0,13.893
2_39_79_376_2018-08-14 15:28:01.681134,2018-08-14 15:28:02+00:00,2018-08-14 19:10:25+00:00,15,1,0,6.108,3.7063888888888887,2.9972222222222222,0.7091666666666665,0.36220966729441306,15.0,Base,91.61999999999999,91.61999999999999,0.0,-0.0,6.108
2_39_78_367_2018-08-14 15:28:45.110818,2018-08-14 15:28:45+00:00,2018-08-15 05:24:48+00:00,15,1,0,13.292,13.934166666666666,12.485,1.4491666666666667,0.36220966729441306,15.0,Base,199.38,199.38,0.0,-0.0,13.292
2_39_139_28_2018-08-14 15:28:47.262640,2018-08-14 15:28:47+00:00,2018-08-14 15:53:09+00:00,15,1,0,0.532,0.4061111111111111,0.4047222222222222,0.001388888888888884,0.36220966729441306,15.0,Base,7.98,7.98,0.0,-0.0,0.532
2_39_79_382_2018-08-14 15:33:04.486450,2018-08-14 15:33:04+00:00,2018-08-14 22:44:43+00:00,15,1,0,2.507,7.194166666666667,6.854444444444445,0.33972222222222204,0.36220966729441306,15.0,Base,37.605000000000004,37.605000000000004,0.0,-0.0,2.507
2_39_78_364_2018-08-14 15:37:40.120430,2018-08-14 15:37:40+00:00,2018-08-15 00:41:18+00:00,15,1,0,12.483,9.060555555555556,6.823888888888889,2.2366666666666672,0.36220966729441306,15.0,Base,187.245,187.245,0.0,-0.0,12.483
2_39_89_25_2018-08-14 15:43:17.849273,2018-08-14 15:43:18+00:00,2018-08-15 01:50:26+00:00,15,1,0,4.659,10.11888888888889,1.6922222222222223,8.426666666666668,0.36220966729441306,15.0,Base,69.88499999999999,69.88499999999999,0.0,-0.0,4.659
2_39_95_444_2018-08-14 15:49:59.298815,2018-08-14 15:49:59+00:00,2018-08-15 04:21:17+00:00,15,1,0,13.964,12.521666666666667,10.880833333333333,1.6408333333333331,0.36220966729441306,15.0,Base,209.46,209.46,0.0,-0.0,13.964
2_39_139_28_2018-08-14 15:57:44.922752,2018-08-14 15:57:45+00:00,2018-08-14 19:17:52+00:00,15,1,0,4.775,3.335277777777778,3.1908333333333334,0.14444444444444438,0.36220966729441306,15.0,Base,71.625,71.625,0.0,-0.0,4.775
2_39_128_562_2018-08-14 16:00:29.212964,2018-08-14 16:00:29+00:00,2018-08-14 22:24:15+00:00,16,1,0,13.893,6.396111111111111,5.015555555555555,1.3805555555555555,0.5010200878844947,17.551004394224737,Surge,208.395,243.83610404896427,17.00669596149825,-5.102008788449474,13.184177919020716
2_39_123_23_2018-08-14 16:01:09.291925,2018-08-14 16:01:09+00:00,2018-08-15 00:00:13+00:00,16,1,0,7.581,7.984444444444445,5.3025,2.6819444444444445,0.5010200878844947,17.551004394224737,Surge,113.715,133.05416431261773,17.00669596149825,-5.102008788449474,7.194216713747646
2_39_129_17_2018-08-14 16:01:37.242585,2018-08-14 16:01:37+00:00,2018-08-14 20:28:09+00:00,16,1,0,13.926,4.442222222222222,4.0775,0.3647222222222224,0.5010200878844947,17.551004394224737,Surge,208.89000000000001,244.41528719397368,17.00669596149825,-5.102008788449474,13.215494256120527
2_39_127_561_2018-08-14 16:05:06.489106,2018-08-14 16:05:06+00:00,2018-08-14 22:55:36+00:00,16,1,0,12.713,6.841666666666667,4.670833333333333,2.1708333333333334,0.5010200878844947,17.551004394224737,Surge,190.695,223.12591886377908,17.00669596149825,-5.102008788449474,12.064381622724417
2_39_92_442_2018-08-14 16:06:27.468326,2018-08-14 16:06:27+00:00,2018-08-14 19:01:08+00:00,16,1,0,8.806,2.911388888888889,2.9075,0.0038888888888886086,0.5010200878844947,17.551004394224737,Surge,132.08999999999997,154.55414469554302,17.00669596149825,-5.102008788449474,8.356717106089139
2_39_78_366_2018-08-14 16:08:59.520232,2018-08-14 16:09:00+00:00,2018-08-14 22:24:56+00:00,16,1,0,1.137,6.265555555555555,0.645,5.620555555555555,0.5010200878844947,17.551004394224737,Surge,17.055,19.955491996233526,17.00669596149825,-5.102008788449474,1.0789901600753296
2_39_127_19_2018-08-14 16:11:14.822268,2018-08-14 16:11:15+00:00,2018-08-14 21:53:38+00:00,16,1,0,2.602,5.706388888888889,1.0616666666666668,4.644722222222223,0.5010200878844947,17.551004394224737,Surge,39.03,45.66771343377276,17.00669596149825,-5.102008788449474,2.4692457313245444
2_39_91_441_2018-08-14 16:25:05.866201,2018-08-14 16:25:06+00:00,2018-08-15 01:25:23+00:00,16,1,0,13.863,9.004722222222222,6.698888888888889,2.305833333333333,0.5010200878844947,17.551004394224737,Surge,207.945,243.30957391713753,17.00669596149825,-5.102008788449474,13.15570852165725
2_39_88_438_2018-08-14 16:26:22.857463,2018-08-14 16:26:23+00:00,2018-08-15 01:30:35+00:00,16,1,0,4.126,9.07,1.2827777777777778,7.787222222222223,0.5010200878844947,17.551004394224737,Surge,61.89000000000001,72.41544413057127,17.00669596149825,-5.102008788449474,3.915491117388575
2_39_90_440_2018-08-14 16:38:01.301222,2018-08-14 16:38:01+00:00,2018-08-15 00:47:28+00:00,16,1,0,13.877,8.1575,6.06,2.097500000000001,0.5010200878844947,17.551004394224737,Surge,208.155,243.55528797865668,17.00669596149825,-5.102008788449474,13.168994240426867
2_39_126_20_2018-08-14 16:42:15.289483,2018-08-14 16:42:15+00:00,2018-08-14 23:39:04+00:00,16,1,0,13.908,6.946944444444444,6.946944444444444,0.0,0.5010200878844947,17.551004394224737,Surge,208.62,244.09936911487765,17.00669596149825,-5.102008788449474,13.198412617702447
2_39_90_26_2018-08-14 16:46:42.648664,2018-08-14 16:46:43+00:00,2018-08-15 03:28:51+00:00,16,1,0,1.849,10.702222222222222,1.1919444444444445,9.510277777777777,0.5010200878844947,17.551004394224737,Surge,27.735,32.45180712492154,17.00669596149825,-5.102008788449474,1.7546638575015692
2_39_124_22_2018-08-14 16:47:53.732875,2018-08-14 16:47:54+00:00,2018-08-15 01:53:18+00:00,16,1,0,58.505,9.09,9.0875,0.0024999999999995026,0.5010200878844947,17.551004394224737,Surge,877.575,1026.8215120841182,17.00669596149825,-5.102008788449474,55.52006975831764
2_39_89_439_2018-08-14 16:49:43.216615,2018-08-14 16:49:43+00:00,2018-08-14 23:22:29+00:00,16,1,0,9.216,6.546111111111111,4.116944444444444,2.429166666666667,0.5010200878844947,17.551004394224737,Surge,138.23999999999998,161.75005649717517,17.00669596149825,-5.102008788449474,8.745798870056495
2_39_78_365_2018-08-14 16:52:47.676241,2018-08-14 16:52:48+00:00,2018-08-15 01:02:29+00:00,16,1,0,6.636,8.161388888888888,3.680833333333333,4.480555555555555,0.5010200878844947,17.551004394224737,Surge,99.54,116.46846516007535,17.00669596149825,-5.102008788449474,6.297430696798493
2_39_79_379_2018-08-14 16:56:19.580307,2018-08-14 16:56:20+00:00,2018-08-14 22:24:55+00:00,16,1,0,12.14,5.476388888888889,5.4752777777777775,0.0011111111111112848,0.5010200878844947,17.551004394224737,Surge,182.10000000000002,213.06919334588832,17.00669596149825,-5.102008788449474,11.520616133082234
2_39_123_557_2018-08-14 16:59:58.489763,2018-08-14 16:59:58+00:00,2018-08-15 01:05:17+00:00,16,1,0,7.646,8.088611111111112,3.5205555555555557,4.568055555555556,0.5010200878844947,17.551004394224737,Surge,114.69,134.19497959824233,17.00669596149825,-5.102008788449474,7.255900408035153
2_39_128_18_2018-08-14 17:18:07.808914,2018-08-14 17:18:08+00:00,2018-08-15 05:20:59+00:00,17,1,0,1.82,12.0475,1.183888888888889,10.86361111111111,0.5519460138104206,20.097300690521035,Surge,27.3,36.577087256748285,33.98200460347356,-10.194601381042068,1.6344582548650344
2_39_79_380_2018-08-14 18:56:24.940073,2018-08-14 18:56:25+00:00,2018-08-15 02:35:54+00:00,18,1,0,6.75,7.658055555555555,2.841666666666667,4.816388888888889,0.5732893910860013,21.164469554300066,Surge,101.25,142.86016949152545,41.096463695333775,-12.328939108600132,5.917796610169491
2_39_92_442_2018-08-14 19:07:16.294115,2018-08-14 19:07:16+00:00,2018-08-14 22:48:56+00:00,19,1,0,9.426,3.6944444444444446,3.6933333333333334,0.0011111111111112848,0.5842749529190207,21.71374764595103,Surge,141.39000000000001,204.67378531073442,44.75831763967354,-13.427495291902062,8.160324293785312
2_39_79_376_2018-08-14 19:32:29.412567,2018-08-14 19:32:29+00:00,2018-08-15 00:32:30+00:00,19,1,0,0.902,5.000277777777778,0.4791666666666667,4.521111111111111,0.5842749529190207,21.71374764595103,Surge,13.530000000000001,19.585800376647832,44.75831763967354,-13.427495291902062,0.7808839924670434
2_39_139_28_2018-08-14 19:34:13.693207,2018-08-14 19:34:14+00:00,2018-08-15 00:34:54+00:00,19,1,0,4.9,5.011111111111111,2.526388888888889,2.484722222222222,0.5842749529190207,21.71374764595103,Surge,73.5,106.39736346516005,44.75831763967354,-13.427495291902062,4.242052730696799
2_39_79_378_2018-08-14 19:46:16.512697,2018-08-14 19:46:17+00:00,2018-08-15 02:22:26+00:00,19,1,0,8.304,6.6025,2.87,3.7325,0.5842749529190207,21.71374764595103,Surge,124.56,180.31096045197737,44.75831763967354,-13.427495291902062,7.1889807909604535
2_39_78_361_2018-08-14 19:48:43.169332,2018-08-14 19:48:43+00:00,2018-08-15 00:30:41+00:00,19,1,0,8.141,4.6994444444444445,2.8733333333333335,1.826111111111111,0.5842749529190207,21.71374764595103,Surge,122.115,176.77161958568735,44.75831763967354,-13.427495291902062,7.0478676082862535
2_39_129_17_2018-08-14 20:31:10.354859,2018-08-14 20:31:10+00:00,2018-08-15 01:11:41+00:00,20,1,0,1.43,4.675277777777778,0.8275,3.8477777777777775,0.5909447583176397,22.047237915881986,Surge,21.45,31.527550219711237,46.981586105879906,-14.09447583176397,1.2284489956057751
2_39_127_19_2018-08-14 21:59:09.674998,2018-08-14 21:59:10+00:00,2018-08-15 00:26:44+00:00,21,1,0,1.017,2.4594444444444443,0.4911111111111111,1.9683333333333333,0.5804300062774639,21.521500313873194,Surge,15.254999999999999,21.887365819209037,43.47666875915463,-13.043000627746387,0.8843526836158191
2_39_128_562_2018-08-14 22:26:21.715453,2018-08-14 22:26:22+00:00,2018-08-15 02:52:02+00:00,22,1,0,13.916,4.427777777777778,4.274166666666667,0.15361111111111114,0.5741525423728814,21.20762711864407,Surge,208.74,295.1253389830509,41.384180790960464,-12.415254237288138,12.188293220338982
2_39_78_366_2018-08-14 22:27:09.697525,2018-08-14 22:27:10+00:00,2018-08-15 00:06:46+00:00,22,1,0,0.519,1.66,1.6577777777777778,0.0022222222222221255,0.5741525423728814,21.20762711864407,Surge,7.785,11.006758474576273,41.384180790960464,-12.415254237288138,0.45456483050847457
2_39_79_379_2018-08-14 22:31:34.671550,2018-08-14 22:31:35+00:00,2018-08-15 00:51:47+00:00,22,1,0,11.334,2.3366666666666664,2.335277777777778,0.001388888888888662,0.5741525423728814,21.20762711864407,Surge,170.01,240.36724576271186,41.384180790960464,-12.415254237288138,9.926855084745762
2_39_79_382_2018-08-14 22:48:11.296345,2018-08-14 22:48:11+00:00,2018-08-15 03:44:40+00:00,22,1,0,13.235,4.941388888888889,4.230555555555555,0.7108333333333334,0.5741525423728814,21.20762711864407,Surge,198.52499999999998,280.68294491525427,41.384180790960464,-12.415254237288138,11.591841101694914
2_39_92_442_2018-08-14 22:57:20.619757,2018-08-14 22:57:21+00:00,2018-08-15 00:40:12+00:00,22,1,0,10.251,1.7141666666666666,1.7127777777777777,0.001388888888888884,0.5741525423728814,21.20762711864407,Surge,153.765,217.39938559322033,41.384180790960464,-12.415254237288138,8.978312288135593
2_39_91_437_2018-08-14 23:23:42.098189,2018-08-14 23:23:42+00:00,2018-08-15 04:07:30+00:00,23,1,0,13.88,4.73,4.202222222222222,0.5277777777777786,0.5574387947269304,20.37193973634652,Surge,208.20000000000002,282.7625235404897,35.81293157564346,-10.743879472693038,12.388749529190207
2_39_126_20_2018-08-14 23:39:07.532917,2018-08-14 23:39:08+00:00,2018-08-14 23:57:15+00:00,23,1,0,1.78,0.30194444444444446,0.30083333333333334,0.0011111111111111183,0.5574387947269304,20.37193973634652,Surge,26.7,36.2620527306968,35.81293157564346,-10.743879472693038,1.588758945386064
2_39_78_360_2018-08-14 23:50:53.788662,2018-08-14 23:50:54+00:00,2018-08-15 00:31:40+00:00,23,1,0,1.465,0.6794444444444444,0.6069444444444444,0.07250000000000001,0.5574387947269304,20.37193973634652,Surge,21.975,29.844891713747653,35.81293157564346,-10.743879472693038,1.307602165725047
2_39_79_381_2018-08-14 23:57:09.500312,2018-08-14 23:57:09+00:00,2018-08-15 01:50:43+00:00,23,1,0,4.583,1.8927777777777777,1.5522222222222222,0.3405555555555555,0.5574387947269304,20.37193973634652,Surge,68.745,93.3645998116761,35.81293157564346,-10.743879472693038,4.090608003766478
2_39_126_20_2018-08-15 00:09:33.609187,2018-08-15 00:09:34+00:00,2018-08-15 04:17:49+00:00,0,2,0,13.046,4.1375,4.1,0.03750000000000053,0.491368487131199,17.06842435655995,Surge,195.69,222.6746641556811,13.789495710399677,-4.136848713119903,12.506306716886376
2_39_83_387_2018-08-15 00:27:29.079139,2018-08-15 00:27:29+00:00,2018-08-15 03:09:07+00:00,0,2,0,8.469,2.693888888888889,2.5,0.193888888888889,0.491368487131199,17.06842435655995,Surge,127.035,144.55248587570622,13.789495710399677,-4.136848713119903,8.118650282485875
2_39_124_558_2018-08-15 00:32:23.364596,2018-08-15 00:32:23+00:00,2018-08-15 02:18:47+00:00,0,2,0,2.471,1.7733333333333334,0.43666666666666665,1.336666666666667,0.491368487131199,17.06842435655995,Surge,37.065,42.17607658505964,13.789495710399677,-4.136848713119903,2.3687784682988076
2_39_78_361_2018-08-15 00:37:35.410841,2018-08-15 00:37:35+00:00,2018-08-15 04:33:35+00:00,0,2,0,9.787,3.933333333333333,2.5375,1.395833333333333,0.491368487131199,17.06842435655995,Surge,146.805,167.04866917765227,13.789495710399677,-4.136848713119903,9.382126616446955
